"date";"text";"title";"permalink";"site name";"queries";"lang";"tone";"platform";"post type";"source name";"author";"screen name";"gender";"avatar";"inferred country";"inferred region";"inferred city";"inferred longitude";"inferred latitude";"inferred country population";"inferred region population";"inferred city population";"declared country";"declared region";"declared city";"declared longitude";"declared latitude";"declared country population";"declared region population";"declared city population";"twitter author id";"twitter verified author";"twitter followers";"twitter retweets";"twitter retweed of";"twitter replies";"twitter likes";"facebook author id";"facebook type";"facebook fans";"facebook likes";"facebook shares";"facebook comments";"facebook last update of the Likes / Shares / Comments";"instagram author id";"instagram followers";"instagram likes";"instagram comments";"instagram last update of the Likes / Comments";"web pagerank";"web inbound links";"web shares on twitter";"web comments";"sinaweibo author ID";"sinaweibo reposts";"sinaweibo repost of";"sinaweibo likes";"sinaweibo comments";"youtube author ID";"youtube views";"youtube likes";"youtube dislikes";"youtube comments";"youtube favourites";"youtube last update of views";"dailymotion author ID";"dailymotion views";"dailymotion comments";"dailymotion last update of views";"reviews Radarly normalized rating";"reviews platform rating";"impressions";"estimated reach";"embedded url";"media type";"media url";"image analysis_People detected";"image analysis_Gender detected";"image analysis_Object(s) and animal(s) detected";"image analysis_Logo(s) detected";"favorite";"keywords";"hashtags";"mentions";"named entities";"story";"topic";"Thématiques";"Personnalités politiques";"Attributs Harris Interactive"
"19/04/2017 22:48:42";"RT @lemondefr: Non, Mélenchon ne veut pas « interdire le porc dans les cantines scolaires » https://t.co/t4PzUE8g0f";"";"https://twitter.com/EmelineGeraci/status/854798936980193281";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"share";"";"Em.";"EmelineGeraci";"F";"https://pbs.twimg.com/profile_images/847141435933634560/jYrSkqno_normal.jpg";"fr";"Région Champagne-Ardenne";"";"4.5";"48.75";"66627602";"1339487";"";"xx";"";"";"";"";"1";"";"";"1590705290";"false";"78";"";"https://twitter.com/lemondefr/status/854297616506552320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/lemondefr/status/854297616506552320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"78";"6";"http://lemde.fr/2ojLbcs";"";"";"";"";"";"";"no";"";"";"lemondefr";"";"08e3b3dd-bf64-4e57-88de-01532a5c5c3e";"";"";"";""
"19/04/2017 06:22:29";"RT @lemondefr: Non, Mélenchon ne veut pas « interdire le porc dans les cantines scolaires » https://t.co/t4PzUE8g0f";"";"https://twitter.com/CorinneOzendo/status/854550745663897600";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"share";"";"Corinne Ozendo";"CorinneOzendo";"F";"https://pbs.twimg.com/profile_images/830708460132122624/dfgVZYDZ_normal.jpg";"fr";"Provence-Alpes-Côte d'Azur";"Marseille";"5.38107";"43.29695";"66627602";"4864015";"794811";"xx";"";"";"";"";"1";"";"";"819894558565814273";"false";"14";"";"https://twitter.com/lemondefr/status/854297616506552320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/lemondefr/status/854297616506552320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"14";"1";"http://lemde.fr/2ojLbcs";"";"";"";"";"";"";"no";"";"";"lemondefr";"";"08e3b3dd-bf64-4e57-88de-01532a5c5c3e";"";"";"";""
"19/04/2017 02:13:42";"RT @lemondefr: Non, Mélenchon ne veut pas « interdire le porc dans les cantines scolaires » https://t.co/t4PzUE8g0f";"";"https://twitter.com/Gualerzi_G/status/854488138164686849";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"share";"";"Grégory Gualerzi φ";"Gualerzi_G";"M";"https://pbs.twimg.com/profile_images/823603281494765573/QwDDMlba_normal.jpg";"fr";"Provence-Alpes-Côte d'Azur";"Antibes";"7.12777";"43.56241";"66627602";"4864015";"76393";"xx";"";"";"";"";"1";"";"";"4209178331";"false";"35";"";"https://twitter.com/lemondefr/status/854297616506552320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/lemondefr/status/854297616506552320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"35";"2";"http://lemde.fr/2ojLbcs";"";"";"";"";"";"";"no";"";"";"lemondefr";"";"08e3b3dd-bf64-4e57-88de-01532a5c5c3e";"";"";"";""
"18/04/2017 23:28:49";"Non, Mélenchon ne veut pas « interdire le porc dans les cantines scolaires » https://t.co/s3txF847TG";"";"https://twitter.com/jeepeg/status/854446644653416448";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"post";"";"JEEPEG";"jeepeg";"";"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png";"fr";"Région Île-de-France";"Paris";"2.3488";"48.85341";"66627602";"11598866";"2138551";"xx";"";"";"";"";"1";"";"";"28768666";"false";"669";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"669";"53";"https://intellinews.org/france/le-monde/2017/04/18/non-melenchon-ne-veut-pas-interdire-le-porc-dans-les-cantines-scolaires/";"";"";"";"";"";"";"no";"";"";"";"";"08e3b3dd-bf64-4e57-88de-01532a5c5c3e";"";"";"";""
"18/04/2017 19:59:40";"Non, Mélenchon ne veut pas « interdire le porc dans les cantines scolaires » (mais il veut des menus végétariens)
https://t.co/xI59RKdHuM";"";"https://twitter.com/greguti/status/854394010215100417";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"positive";"Twitter";"post";"";"Grégory Gutierez";"greguti";"M";"https://pbs.twimg.com/profile_images/838409723825258496/07b5OYAX_normal.jpg";"fr";"Région Île-de-France";"Paris";"2.3488";"48.85341";"66627602";"11598866";"2138551";"xx";"";"";"";"";"1";"";"";"14145940";"false";"1318";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1619";"129";"http://mobile.lemonde.fr/les-decodeurs/article/2017/04/18/non-melenchon-ne-veut-pas-interdire-le-porc-dans-les-cantines_5113059_4355770.html?xtref=android-app://com.google.android.apps.genie.geniewidget";"";"";"";"";"";"";"no";"";"";"";"";"08e3b3dd-bf64-4e57-88de-01532a5c5c3e";"";"";"";""
"18/04/2017 19:54:53";"RT @lemondefr: Non, Mélenchon ne veut pas « interdire le porc dans les cantines scolaires » https://t.co/t4PzUE8g0f";"";"https://twitter.com/BornToBeLovable/status/854392805606780928";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"share";"";"Waleed";"BornToBeLovable";"M";"https://pbs.twimg.com/profile_images/505685851011948544/Hv3CrrAT_normal.jpeg";"fm";"Kosrae";"";"162.95839";"5.35698";"105681";"7686";"";"xx";"";"";"";"";"1";"";"";"270281483";"false";"143";"";"https://twitter.com/lemondefr/status/854297616506552320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/lemondefr/status/854297616506552320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"143";"11";"http://lemde.fr/2ojLbcs";"";"";"";"";"";"";"no";"";"";"lemondefr";"";"08e3b3dd-bf64-4e57-88de-01532a5c5c3e";"";"";"";""
"18/04/2017 19:19:33";"RT @lemondefr: Non, Mélenchon ne veut pas « interdire le porc dans les cantines scolaires » https://t.co/t4PzUE8g0f";"";"https://twitter.com/IHL12/status/854383913694842881";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"share";"";"I HL";"IHL12";"";"https://pbs.twimg.com/profile_images/552928792155414531/G_4rAWDn_normal.jpeg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"2356606400";"false";"70";"";"https://twitter.com/lemondefr/status/854297616506552320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/lemondefr/status/854297616506552320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"70";"5";"http://lemde.fr/2ojLbcs";"";"";"";"";"";"";"no";"";"";"lemondefr";"";"08e3b3dd-bf64-4e57-88de-01532a5c5c3e";"";"";"";""
"18/04/2017 18:33:13";"RT @lemondefr: Non, Mélenchon ne veut pas « interdire le porc dans les cantines scolaires » https://t.co/t4PzUE8g0f";"";"https://twitter.com/Belvibale/status/854372252376334337";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"share";"";"Basilie De Pavy";"Belvibale";"";"https://pbs.twimg.com/profile_images/414804546880163840/2Jfo8Vrn_normal.jpeg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"2257905745";"false";"31";"";"https://twitter.com/lemondefr/status/854297616506552320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/lemondefr/status/854297616506552320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"31";"2";"http://lemde.fr/2ojLbcs";"";"";"";"";"";"";"no";"";"";"lemondefr";"";"08e3b3dd-bf64-4e57-88de-01532a5c5c3e";"";"";"";""
"18/04/2017 18:07:14";"RT @lemondefr: Non, Mélenchon ne veut pas « interdire le porc dans les cantines scolaires » https://t.co/t4PzUE8g0f";"";"https://twitter.com/FCamet/status/854365714114891777";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"share";"";"Françoise Camet";"FCamet";"F";"https://pbs.twimg.com/profile_images/830015397822865408/t1Y9g39A_normal.jpg";"xx";"";"";"";"";"1";"";"";"xx";"";"";"";"";"1";"";"";"280045113";"false";"212";"";"https://twitter.com/lemondefr/status/854297616506552320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/lemondefr/status/854297616506552320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"212";"16";"http://lemde.fr/2ojLbcs";"";"";"";"";"";"";"no";"";"";"lemondefr";"";"08e3b3dd-bf64-4e57-88de-01532a5c5c3e";"";"";"";""
"18/04/2017 17:04:37";"RT @lemondefr: Non, Mélenchon ne veut pas « interdire le porc dans les cantines scolaires » https://t.co/t4PzUE8g0f";"";"https://twitter.com/bernardcandullo/status/854349957670850560";"http://twitter.com";"Jean-Luc Mélenchon";"fr";"neutral";"Twitter";"share";"";"Bernard Candullo";"bernardcandullo";"M";"https://pbs.twimg.com/profile_images/642997676783611904/UwNfqkmn_normal.jpg";"fr";"Provence-Alpes-Côte d'Azur";"Marseille";"5.38107";"43.29695";"66627602";"4864015";"794811";"xx";"";"";"";"";"1";"";"";"3290962671";"false";"44";"";"https://twitter.com/lemondefr/status/854297616506552320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"10";"";"";"";"";"";"https://twitter.com/lemondefr/status/854297616506552320";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"44";"3";"http://lemde.fr/2ojLbcs";"";"";"";"";"";"";"no";"";"";"lemondefr";"";"08e3b3dd-bf64-4e57-88de-01532a5c5c3e";"";"";"";""
